Tumor_Suppressor	675	BRCA2	DOID:2394
Tumor_Suppressor	675	BRCA2	DOID:1793
Tumor_Suppressor	675	BRCA2	DOID:1612
Tumor_Suppressor	675	BRCA2	DOID:2394
Tumor_Suppressor	675	BRCA2	DOID:1793
Tumor_Suppressor	675	BRCA2	NO_MATCH
Tumor_Suppressor	675	BRCA2	NO_MATCH
Oncogene	8019	BRD3	DOID:0060463
Oncogene	23476	BRD4	DOID:0060463
Tumor_Suppressor	83990	BRIP1	DOID:9119
Tumor_Suppressor	83990	BRIP1	DOID:1240
Tumor_Suppressor	83990	BRIP1	DOID:1612
Tumor_Suppressor	694	BTG1	DOID:1040
Oncogene	695	BTK	DOID:1040
Tumor_Suppressor	695	BTK	DOID:1040
Oncogene	695	BTK	DOID:0050746
Tumor_Suppressor	695	BTK	DOID:0050746
Oncogene	695	BTK	DOID:0060901
Tumor_Suppressor	695	BTK	DOID:0060901
Tumor_Suppressor	701	BUB1B	DOID:3247
Oncogene	776	CACNA1D	DOID:656
Oncogene	811	CALR	DOID:2226
Oncogene	811	CALR	DOID:0050908
Tumor_Suppressor	23261	CAMTA1	DOID:0080190
Oncogene	84433	CARD11	DOID:0050745
Tumor_Suppressor	833	CARS	DOID:0050744
Tumor_Suppressor	57082	CASC5	DOID:9119
Tumor_Suppressor	836	CASP3	DOID:2394
Tumor_Suppressor	841	CASP8	DOID:3571
Tumor_Suppressor	841	CASP8	DOID:0050866
Tumor_Suppressor	841	CASP8	DOID:1612
Tumor_Suppressor	842	CASP9	DOID:3070
Tumor_Suppressor	863	CBFA2T3	DOID:9119
Tumor_Suppressor	865	CBFB	DOID:9119
Oncogene	867	CBL	DOID:9119
Tumor_Suppressor	867	CBL	DOID:9119
Oncogene	867	CBL	DOID:0050458
Tumor_Suppressor	867	CBL	DOID:0050458
Oncogene	867	CBL	DOID:0050908
Tumor_Suppressor	867	CBL	DOID:0050908
Tumor_Suppressor	868	CBLB	DOID:9119
Oncogene	23624	CBLC	DOID:9119
Tumor_Suppressor	23624	CBLC	DOID:9119
Tumor_Suppressor	8030	CCDC6	DOID:3969
Tumor_Suppressor	8030	CCDC6	DOID:8552
Tumor_Suppressor	8030	CCDC6	DOID:3908
Tumor_Suppressor	57820	CCNB1IP1	DOID:127
Tumor_Suppressor	892	CCNC	DOID:5603
Oncogene	595	CCND1	DOID:1040
Oncogene	595	CCND1	DOID:8584
Oncogene	595	CCND1	DOID:1612
Oncogene	894	CCND2	DOID:0060060
Oncogene	894	CCND2	DOID:1040
Oncogene	896	CCND3	DOID:9538
Oncogene	898	CCNE1	DOID:0050933
Oncogene	1233	CCR4	DOID:0050523
Oncogene	1236	CCR7	DOID:0050523
Tumor_Suppressor	29126	CD274	DOID:0080210
Tumor_Suppressor	29126	CD274	DOID:8567
Oncogene	940	CD28	DOID:0050749
Oncogene	972	CD74	DOID:3908
Oncogene	973	CD79A	DOID:0050745
Oncogene	973	CD79A	DOID:0060901
Oncogene	974	CD79B	DOID:0050745
Oncogene	974	CD79B	DOID:0060901
Tumor_Suppressor	79577	CDC73	DOID:7608
Tumor_Suppressor	79577	CDC73	DOID:7608
Tumor_Suppressor	79577	CDC73	NO_MATCH
Tumor_Suppressor	999	CDH1	DOID:0050938
Tumor_Suppressor	999	CDH1	DOID:10534
Tumor_Suppressor	999	CDH1	DOID:10534
Tumor_Suppressor	1008	CDH10	DOID:1909
Tumor_Suppressor	1008	CDH10	DOID:3498
Tumor_Suppressor	1009	CDH11	NO_MATCH
Oncogene	1015	CDH17	DOID:1909
Tumor_Suppressor	51755	CDK12	DOID:0050933
Oncogene	1019	CDK4	DOID:1909
Oncogene	1021	CDK6	DOID:9952
Oncogene	1026	CDKN1A	DOID:11054
Tumor_Suppressor	1026	CDKN1A	DOID:11054
Tumor_Suppressor	1027	CDKN1B	DOID:1612
Tumor_Suppressor	1027	CDKN1B	DOID:4434
Tumor_Suppressor	1027	CDKN1B	NO_MATCH
Tumor_Suppressor	1027	CDKN1B	NO_MATCH
Tumor_Suppressor	1029	CDKN2A	DOID:1909
Tumor_Suppressor	1029	CDKN2A	NO_MATCH
Tumor_Suppressor	1029	CDKN2A	DOID:1909
Tumor_Suppressor	1029	CDKN2A	DOID:1793
Tumor_Suppressor	1031	CDKN2C	DOID:3070
Tumor_Suppressor	1031	CDKN2C	DOID:9538
Tumor_Suppressor	1045	CDX2	DOID:9119
Tumor_Suppressor	1050	CEBPA	DOID:9119
Tumor_Suppressor	1050	CEBPA	DOID:0050908
Tumor_Suppressor	1106	CHD2	DOID:1909
Tumor_Suppressor	1106	CHD2	DOID:5672
Tumor_Suppressor	1106	CHD2	DOID:1040
Tumor_Suppressor	1106	CHD2	NO_MATCH
Oncogene	1108	CHD4	DOID:5750
Tumor_Suppressor	11200	CHEK2	DOID:1612
Oncogene	50515	CHST11	DOID:1040
Oncogene	23152	CIC	DOID:3181
Tumor_Suppressor	23152	CIC	DOID:3181
Oncogene	23152	CIC	DOID:1115
Tumor_Suppressor	23152	CIC	DOID:1115
Tumor_Suppressor	4261	CIITA	DOID:0080210
Tumor_Suppressor	4261	CIITA	DOID:8567
Tumor_Suppressor	1213	CLTC	DOID:0050744
Tumor_Suppressor	1213	CLTC	DOID:263
Tumor_Suppressor	8218	CLTCL1	DOID:0050744
Tumor_Suppressor	7555	CNBP	NO_MATCH
Tumor_Suppressor	4849	CNOT3	DOID:5603
Tumor_Suppressor	26047	CNTNAP2	DOID:3070
Tumor_Suppressor	26047	CNTNAP2	DOID:1909
Tumor_Suppressor	22849	CPEB3	DOID:1324
Oncogene	1385	CREB1	DOID:4233
Oncogene	1385	CREB1	DOID:4415
Tumor_Suppressor	90993	CREB3L1	NO_MATCH
Oncogene	64764	CREB3L2	DOID:8305
Oncogene	1387	CREBBP	DOID:9952
Tumor_Suppressor	1387	CREBBP	DOID:9952
Oncogene	1387	CREBBP	DOID:9119
Tumor_Suppressor	1387	CREBBP	DOID:9119
Oncogene	1387	CREBBP	DOID:0050745
Tumor_Suppressor	1387	CREBBP	DOID:0050745
Oncogene	1387	CREBBP	DOID:707
Tumor_Suppressor	1387	CREBBP	DOID:707
Oncogene	64109	CRLF2	DOID:8584
Oncogene	64109	CRLF2	DOID:9952
Oncogene	23373	CRTC1	DOID:4531
Oncogene	1436	CSF1R	DOID:0050908
Oncogene	1436	CSF1R	DOID:8552
Oncogene	1436	CSF1R	DOID:9119
Oncogene	1436	CSF1R	DOID:5241
Oncogene	1436	CSF1R	DOID:4467
Oncogene	1441	CSF3R	DOID:0060597
Oncogene	1441	CSF3R	DOID:0080187
Oncogene	1441	CSF3R	DOID:0050523
Oncogene	1441	CSF3R	DOID:0080188
Oncogene	1441	CSF3R	DOID:9119
Oncogene	1441	CSF3R	DOID:0050908
Tumor_Suppressor	114788	CSMD3	DOID:2394
Tumor_Suppressor	114788	CSMD3	DOID:0050866
Tumor_Suppressor	114788	CSMD3	DOID:1324
Tumor_Suppressor	10664	CTCF	DOID:1380
Tumor_Suppressor	10664	CTCF	DOID:1612
Tumor_Suppressor	10664	CTCF	DOID:11934
Oncogene	1496	CTNNA2	DOID:10534
Oncogene	1499	CTNNB1	DOID:9256
Oncogene	1499	CTNNB1	DOID:2394
Oncogene	1499	CTNNB1	DOID:687
Oncogene	1499	CTNNB1	DOID:452
Oncogene	1499	CTNNB1	NO_MATCH
Oncogene	1501	CTNND2	DOID:2526
Oncogene	1501	CTNND2	DOID:9253
Tumor_Suppressor	8452	CUL3	DOID:1324
Oncogene	1523	CUX1	DOID:1380
Tumor_Suppressor	1523	CUX1	DOID:1380
Oncogene	1523	CUX1	DOID:1909
Tumor_Suppressor	1523	CUX1	DOID:1909
Oncogene	1523	CUX1	DOID:9256
Tumor_Suppressor	1523	CUX1	DOID:9256
Oncogene	1523	CUX1	DOID:9119
Tumor_Suppressor	1523	CUX1	DOID:9119
Oncogene	1523	CUX1	DOID:0050908
Tumor_Suppressor	1523	CUX1	DOID:0050908
Oncogene	1523	CUX1	NO_MATCH
Tumor_Suppressor	1523	CUX1	NO_MATCH
Oncogene	7852	CXCR4	DOID:0060901
Tumor_Suppressor	1540	CYLD	DOID:0080202
Tumor_Suppressor	1540	CYLD	DOID:0080202
Oncogene	57105	CYSLTR2	DOID:6039
Oncogene	1616	DAXX	DOID:1799
Tumor_Suppressor	1616	DAXX	DOID:1799
Oncogene	1616	DAXX	DOID:3068
Tumor_Suppressor	1616	DAXX	DOID:3068
Oncogene	1643	DDB2	DOID:2513
Tumor_Suppressor	1643	DDB2	DOID:2513
Oncogene	1643	DDB2	DOID:3151
Tumor_Suppressor	1643	DDB2	DOID:3151
Oncogene	1643	DDB2	DOID:1909
Tumor_Suppressor	1643	DDB2	DOID:1909
Oncogene	1649	DDIT3	DOID:3382
